,hq_id,inv_id,inv_name
1062,575612,84129,supplier3
1063,575612,486641,supplier2
1064,575612,1871078,supplier4
1065,278067,278067,supplier1
1066,278067,191518,supplier2
1067,278067,802965,supplier4
1068,278067,231346,supplier4
1069,278067,133684,supplier2
1070,278067,25054,supplier3
1071,278067,48547,supplier3
1072,510973,510973,supplier1
1073,510973,193642,supplier2
1074,510973,52079,supplier3
1075,510973,155550,supplier2
1076,510973,451765,supplier4
1077,551983,551983,supplier1
1078,551983,209013,supplier2
1079,551983,2024105,supplier4
1080,338271,338271,supplier1
1081,338271,137306,supplier2
1082,338271,130904,supplier4
1083,220099,220099,supplier1
1084,220099,32905,supplier3
1085,220099,7901,supplier2
1086,376689,376689,supplier1
1087,376689,216093,supplier2
1088,221612,221612,supplier1
1089,221612,78415,supplier2
1090,180921,180921,supplier1
1091,180921,18137,supplier2
1092,180921,233866,supplier4
1093,180950,180950,supplier1
1094,180950,18236,supplier2
1095,180767,180767,supplier1
1096,180767,18286,supplier2
1097,180763,180763,supplier1
1098,180763,18135,supplier2
1099,180749,180749,supplier1
1100,180749,57152,supplier2
1101,190801,190801,supplier1
1102,190801,18136,supplier2
1103,105379,105379,supplier1
1104,105379,1876485,supplier4
1105,105379,408901,supplier2
1106,105379,234266,supplier4
1107,105379,18241,supplier3
1108,209208,209208,supplier1
1109,209208,135738,supplier2
1110,264136,264136,supplier1
1111,264136,162729,supplier2
1112,345978,345978,supplier1
1113,345978,138653,supplier2
1114,233511,233511,supplier1
1115,233511,38236,supplier2
1116,212662,212662,supplier1
1117,212662,18198,supplier2
1118,212662,89649,supplier4
1119,196106,196106,supplier1
1120,196106,207190,supplier2
1121,181527,181527,supplier1
1122,181527,146648,supplier2
1123,115722,115722,supplier1
1124,115722,7051,supplier2
1125,115722,233946,supplier4
1126,415391,415391,supplier1
1127,415391,168984,supplier2
1128,415391,1164528,supplier4
1129,481805,481805,supplier1
1130,481805,236143,supplier2
1131,350232,350232,supplier1
1132,350232,8393,supplier3
1133,350232,164170,supplier2
1134,252182,252182,supplier1
1135,252182,978735,supplier4
1136,425647,425647,supplier1
1137,425647,1004425,supplier4
1138,425647,20084,supplier3
1139,425647,71007,supplier2
1140,551748,551748,supplier1
1141,551748,62902,supplier2
1142,171629,171629,supplier1
1143,171629,7615,supplier2
1144,416026,416026,supplier1
1145,416026,1519168,supplier4
1146,416026,179497,supplier2
1147,416026,223149,supplier3
1148,399118,399118,supplier1
1149,399118,231406,supplier2
1150,388414,388414,supplier1
1151,388414,478405,supplier4
1152,388414,139789,supplier2
1153,204138,204138,supplier1
1154,204138,70884,supplier2
1155,234194,234194,supplier1
1156,234194,33928,supplier3
1157,184151,184151,supplier1
1158,184151,102656,supplier2
1159,500030,500030,supplier1
1160,500030,464806,supplier2
1161,376614,376614,supplier1
1162,339628,339628,supplier1
1163,451404,451404,supplier1
1164,398398,398398,supplier1
1165,535792,535792,supplier1
1166,451931,451931,supplier1
1167,497062,497062,supplier1
1168,497062,480625,supplier4
1169,497062,124194,supplier2
1170,443862,443862,supplier1
1171,443862,200299,supplier2
1172,588173,588173,supplier1
1173,588173,371658,supplier2
1174,253507,253507,supplier1
1175,253507,120429,supplier2
1176,223705,223705,supplier1
1177,223705,233976,supplier4
1178,381234,381234,supplier1
1179,381234,58029,supplier2
1180,438466,438466,supplier1
1181,438466,374048,supplier2
1182,218556,218556,supplier1
1183,218556,836345,supplier4
1184,218556,6410,supplier2
1185,303104,303104,supplier1
1186,303104,208823,supplier2
1187,330413,330413,supplier1
1188,330413,137013,supplier2
1189,330413,37914,supplier4
1190,481674,481674,supplier1
1191,481674,387441,supplier2
1192,481674,37542,supplier3
1193,481674,16340,supplier2
1194,363909,363909,supplier1
1195,363909,124979,supplier2
1196,415861,415861,supplier1
1197,415861,163032,supplier2
1198,415861,1164618,supplier4
1199,417319,417319,supplier1
1200,417319,177818,supplier2
1201,417319,607815,supplier4
1202,111525,111525,supplier1
1203,111525,6673,supplier3
1204,111525,140949,supplier2
1205,111525,30142,supplier3
1206,111525,1036518,supplier4
1207,111525,285245,supplier4
1208,111525,109510,supplier2
1209,111525,8604,supplier4
1210,111525,16772,supplier3
1211,111525,92248,supplier2
1212,433105,433105,supplier1
1213,433105,8489,supplier3
1214,433105,934235,supplier4
1215,269622,269622,supplier1
1216,269622,10242,supplier3
1217,269622,98853,supplier2
1218,269622,231756,supplier4
1219,235084,235084,supplier1
1220,235084,3453,supplier2
1221,211294,211294,supplier1
1222,211294,25563,supplier3
1223,211294,3627,supplier2
1224,211294,231766,supplier4
1225,353187,353187,supplier1
1226,353187,44451,supplier3
1227,353187,131686,supplier2
1228,353187,231906,supplier4
1229,284466,284466,supplier1
1230,284466,2062,supplier2
1231,284466,16877,supplier3
1232,284466,231926,supplier4
1233,216032,216032,supplier1
1234,216032,1093428,supplier4
1235,327448,327448,supplier1
1236,327448,121578,supplier2
1237,327448,39669,supplier3
1238,437280,437280,supplier1
1239,437280,450607,supplier2
1240,558436,558436,supplier1
1241,558436,2043345,supplier4
1242,558436,585300,supplier2
1243,558436,3582,supplier2
1244,558436,630985,supplier4
1245,558436,865925,supplier4
1246,558436,162621,supplier2
1247,558436,283382,supplier3
1248,558436,367555,supplier2
1249,247208,247208,supplier1
1250,247208,88816,supplier4
1251,247208,108525,supplier2
1252,247211,247211,supplier1
1253,247211,108523,supplier2
1254,326417,326417,supplier1
1255,326417,108524,supplier2
1256,326417,361799,supplier3
1257,326417,96709,supplier4
1258,326417,88749,supplier4
1259,326417,108522,supplier2
1260,275031,275031,supplier1
1261,275031,88729,supplier4
1262,275031,108521,supplier2
1263,275031,88739,supplier4
1264,385468,385468,supplier1
1265,385468,234107,supplier2
1266,385468,1141948,supplier4
1267,385468,299750,supplier3
1268,385468,294923,supplier2
1269,385468,9970,supplier3
1270,385468,31611,supplier3
1271,385468,86077,supplier2
1272,385468,76723,supplier3
1273,385468,1025968,supplier4
1274,385468,556021,supplier2
1275,385468,104255,supplier2
1276,385468,1594338,supplier4
1277,385468,1028028,supplier4
1278,385468,480561,supplier2
1279,385468,104256,supplier2
1280,385468,9224,supplier3
1281,385468,324372,supplier2
1282,385468,1028048,supplier4
1283,385468,44536,supplier3
1284,385468,123152,supplier2
1285,385468,104262,supplier2
1286,385468,19431,supplier3
1287,385468,123150,supplier2
1288,385468,1027248,supplier4
1289,385468,1025378,supplier4
1290,385468,329670,supplier2
1291,385468,213738,supplier2
1292,385468,1882725,supplier4
1293,385468,82504,supplier3
1294,385468,480362,supplier2
1295,385468,48988,supplier3
1296,385468,463723,supplier2
1297,385468,1036538,supplier4
1298,385468,29792,supplier3
1299,385468,103814,supplier2
1300,385468,53688,supplier3
1301,385468,1025708,supplier4
1302,385468,463726,supplier2
1303,385468,136683,supplier2
1304,385468,1027308,supplier4
1305,385468,79336,supplier3
1306,385468,123193,supplier2
1307,385468,27936,supplier2
1308,385468,476065,supplier4
1309,385468,45110,supplier3
1310,385468,601315,supplier4
1311,385468,101426,supplier2
1312,385468,11372,supplier3
1313,385468,124043,supplier2
1314,385468,20502,supplier3
1315,385468,101414,supplier2
1316,385468,307075,supplier4
1317,385468,1020808,supplier4
1318,385468,171559,supplier2
1319,385468,24682,supplier3
1320,385468,26113,supplier3
1321,385468,1477788,supplier4
1322,385468,298535,supplier4
1323,385468,31433,supplier3
1324,385468,298565,supplier4
1325,385468,95108,supplier2
1326,385468,11849,supplier3
1327,385468,74431,supplier3
1328,385468,17509,supplier3
1329,385468,67577,supplier3
1330,385468,298585,supplier4
1331,385468,54528,supplier3
1332,385468,316044,supplier2
1333,385468,520185,supplier4
1334,385468,27939,supplier2
1335,385468,4921,supplier3
1336,385468,1020868,supplier4
1337,385468,125630,supplier2
1338,385468,37984,supplier3
1339,385468,1020768,supplier4
1340,385468,18178,supplier3
1341,385468,27938,supplier2
1342,385468,903965,supplier4
1343,385468,5258,supplier3
1344,385468,2795,supplier3
1345,385468,153160,supplier2
1346,385468,643955,supplier4
1347,385468,25351,supplier3
1348,385468,128083,supplier2
1349,385468,57417,supplier2
1350,385468,1036498,supplier4
1351,385468,78252,supplier2
1352,385468,298695,supplier4
1353,385468,27937,supplier2
1354,385468,298725,supplier4
1355,385468,11399,supplier3
1356,385468,3498,supplier3
1357,385468,95098,supplier2
1358,385468,298745,supplier4
1359,385468,95104,supplier2
1360,385468,78256,supplier2
1361,385468,298795,supplier4
1362,385468,28769,supplier3
1363,385468,1020958,supplier4
1364,385468,330889,supplier2
1365,493663,493663,supplier1
1366,493663,409651,supplier2
1367,493663,44852,supplier3
1368,493663,53793,supplier2
1369,493663,46979,supplier3
1370,493663,101423,supplier2
1371,493663,70912,supplier3
1372,493663,33430,supplier3
1373,493663,99056,supplier2
1374,415448,415448,supplier1
1375,415448,169785,supplier2
1376,415448,178369,supplier2
1377,415448,1522818,supplier4
1378,236390,236390,supplier1
1379,236390,103094,supplier2
1380,236390,123251,supplier2
1381,236390,601675,supplier4
1382,225575,225575,supplier1
1383,225575,234316,supplier4
1384,177257,177257,supplier1
1385,177257,237428,supplier2
1386,326021,326021,supplier1
1387,326021,234326,supplier4
1388,326021,134171,supplier2
1389,463480,463480,supplier1
1390,463480,373015,supplier2
1391,463480,1233688,supplier4
1392,330383,330383,supplier1
1393,330383,630665,supplier4
1394,330383,134792,supplier2
1395,330383,18632,supplier3
1396,330383,590075,supplier4
1397,585933,585933,supplier1
1398,585933,388049,supplier2
1399,452518,452518,supplier1
1400,452518,395741,supplier2
1401,452518,1696038,supplier4
1402,264220,264220,supplier1
1403,264220,106139,supplier2
1404,264220,19521,supplier3
1405,264220,217835,supplier2
1406,194350,194350,supplier1
1407,194350,4684,supplier4
1408,194350,92603,supplier2
1409,302875,302875,supplier1
1410,477224,477224,supplier1
1411,489062,489062,supplier1
1412,489062,1001225,supplier4
1413,339097,339097,supplier1
1414,339097,1604658,supplier4
1415,339097,256718,supplier2
1416,193296,193296,supplier1
1417,193296,22960,supplier2
1418,193296,68644,supplier4
1419,193296,137986,supplier2
1420,193296,234346,supplier4
1421,193296,8154,supplier3
1422,235844,235844,supplier1
1423,235844,138778,supplier2
1424,388014,388014,supplier1
1425,388014,465510,supplier2
1426,388014,1916,supplier3
1427,388014,316148,supplier2
1428,587411,587411,supplier1
1429,587411,233966,supplier2
1430,364465,364465,supplier1
1431,364465,476875,supplier4
1432,364465,137452,supplier2
1433,364465,114973,supplier2
1434,364465,29702,supplier3
1435,431511,431511,supplier1
1436,431511,464808,supplier2
1437,540876,540876,supplier1
1438,540876,245689,supplier3
1439,540876,15848,supplier3
1440,540876,1011845,supplier4
1441,631921,631921,supplier1
1442,631921,546301,supplier2
1443,631921,1925105,supplier4
1444,631921,222182,supplier3
1445,272680,272680,supplier1
1446,272680,21016,supplier3
1447,344038,344038,supplier1
1448,344038,124797,supplier2
1449,344038,41267,supplier3
1450,328263,328263,supplier1
1451,328263,124798,supplier2
1452,328263,9081,supplier3
1453,311507,311507,supplier1
1454,311507,50798,supplier3
1455,529461,529461,supplier1
1456,529461,1784218,supplier4
1457,529461,128337,supplier2
1458,403979,403979,supplier1
1459,403979,297339,supplier2
1460,502628,502628,supplier1
1461,502628,408924,supplier2
1462,135484,135484,supplier1
1463,135484,107164,supplier2
1464,135484,17630,supplier3
1465,135484,92387,supplier4
1466,255975,255975,supplier1
1467,255975,101806,supplier2
1468,276342,276342,supplier1
1469,276342,408943,supplier2
1470,276342,15395,supplier3
1471,276342,430365,supplier4
1472,276342,409367,supplier2
1473,433778,433778,supplier1
1474,433778,403155,supplier4
1475,468271,468271,supplier1
1476,468271,1464328,supplier4
1477,433403,433403,supplier1
1478,433403,86562,supplier2
1479,511771,511771,supplier1
1480,511771,430858,supplier2
1481,511771,108570,supplier3
1482,511771,1593998,supplier4
1483,313511,313511,supplier1
1484,313511,104252,supplier4
1485,313511,118114,supplier2
1486,452040,452040,supplier1
1487,120813,120813,supplier1
1488,120813,226694,supplier2
1489,120813,1065848,supplier4
1490,120813,431315,supplier4
1491,487745,487745,supplier1
1492,487745,396058,supplier2
1493,487745,1511798,supplier4
1494,487745,49313,supplier3
1495,261811,261811,supplier1
1496,261811,25948,supplier3
1497,261811,89577,supplier2
1498,312862,312862,supplier1
1499,312862,135546,supplier2
1500,312862,438675,supplier4
1501,554218,554218,supplier1
1502,554218,1844448,supplier4
1503,554218,219437,supplier2
1504,444554,444554,supplier1
1505,444554,234977,supplier2
1506,129829,129829,supplier1
1507,129829,3898,supplier2
1508,249253,249253,supplier1
1509,249253,516245,supplier4
1510,249253,229351,supplier3
1511,255527,255527,supplier1
1512,255527,71809,supplier2
1513,255527,99592,supplier4
1514,313488,313488,supplier1
1515,313488,98145,supplier4
1516,313488,79817,supplier2
1517,313488,13532,supplier3
1518,130189,130189,supplier1
1519,130189,14974,supplier4
1520,130189,18280,supplier2
1521,145334,145334,supplier1
1522,145334,5774,supplier2
1523,145334,15124,supplier4
1524,145334,93200,supplier2
1525,145334,261875,supplier4
1526,145334,868305,supplier4
1527,145334,15128,supplier2
1528,451718,451718,supplier1
1529,451718,1695498,supplier4
1530,451718,222223,supplier2
1531,451718,24272,supplier3
1532,451718,27637,supplier3
1533,202475,202475,supplier1
1534,202475,114583,supplier2
1535,554878,554878,supplier1
1536,554878,464789,supplier2
1537,140226,140226,supplier1
1538,140226,128064,supplier4
1539,140226,209377,supplier2
1540,140981,140981,supplier1
1541,140981,114590,supplier2
1542,237475,237475,supplier1
1543,237475,234356,supplier4
1544,279260,279260,supplier1
1545,279260,101582,supplier4
1546,279260,114575,supplier2
1547,354159,354159,supplier1
1548,354159,1012415,supplier4
1549,354159,25437,supplier3
1550,354159,33103,supplier3
1551,354159,52546,supplier3
1552,134245,134245,supplier1
1553,134245,114579,supplier2
1554,134245,46914,supplier4
1555,249644,249644,supplier1
1556,249644,91283,supplier2
1557,200020,200020,supplier1
1558,200020,114578,supplier2
1559,406434,406434,supplier1
1560,406434,340149,supplier2
1561,222713,222713,supplier1
1562,222713,114580,supplier2
1563,140959,140959,supplier1
1564,140959,114576,supplier2
1565,140302,140302,supplier1
1566,140302,114577,supplier2
1567,492956,492956,supplier1
1568,492956,408919,supplier2
1569,170833,170833,supplier1
1570,170833,84996,supplier2
1571,202886,202886,supplier1
1572,202886,114588,supplier2
1573,191970,191970,supplier1
1574,191970,114611,supplier2
1575,134836,134836,supplier1
1576,134836,114591,supplier2
1577,140980,140980,supplier1
1578,140980,114574,supplier2
1579,263668,263668,supplier1
1580,263668,114586,supplier2
1581,352832,352832,supplier1
1582,352832,408925,supplier2
1583,352832,252236,supplier3
1584,352832,138499,supplier2
1585,352832,500595,supplier4
1586,350802,350802,supplier1
1587,350802,25561,supplier2
1588,350802,261895,supplier4
1589,268371,268371,supplier1
1590,268371,103732,supplier4
1591,268371,36795,supplier3
1592,268371,133320,supplier2
1593,281493,281493,supplier1
1594,587463,587463,supplier1
1595,433506,433506,supplier1
1596,433506,14678,supplier3
1597,464824,464824,supplier1
1598,464824,32443,supplier3
1599,464824,33518,supplier3
1600,464824,51682,supplier3
1601,464824,19933,supplier3
1602,464824,103895,supplier2
1603,325722,325722,supplier1
